"theta","phi","sum","Dmax1","Dmax2","d1","d2"
"673",9.5,11.5,21,12.9177737457207,34.3928060573364,12.9177737457207,13.2886371036966
"674",10,11.5,21.5,13.107003007943,34.6003570436288,13.107003007943,13.4668499077165
"675",10.5,11.5,22,13.2852347937464,34.7985823053822,13.2852347937464,13.6335232365549
"676",11,11.5,22.5,13.4530924111289,34.9881036280139,13.4530924111289,13.7893100389046
"677",11.5,11.5,23,13.6111452286265,35.1694887302847,13.6111452286264,13.9348066531517
"678",12,11.5,23.5,13.7599144269631,35.3432570160749,13.759914426963,14.0705593996664
"679",12.5,11.5,24,13.8998780317195,35.509884607188,13.8998780317195,14.1970705245793
"680",13,11.5,24.5,14.0314753297306,35.6698087598929,14.0314753297306,14.3148009872583
"681",13.5,11.5,25,14.1551107554879,35.8234317514817,14.1551107554879,14.4241770877601
"682",14,11.5,25.5,14.2711573202908,35.9711243095843,14.2711573202908,14.5255914737394
"683",14.5,11.5,26,14.3799596456976,36.1132286457943,14.3799596456976,14.6194079175292
"684",15,11.5,26.5,14.4818366535382,36.2500611458644,14.4818366535375,14.7059638794903
"685",15.5,11.5,27,14.5770839570064,36.3819147609925,14.139445347798,14.3785324838558
"686",16,11.5,27.5,14.6659759908752,36.509061138239,13.6515173716032,13.9165630880448
"687",16.5,11.5,28,14.7487679134433,36.6317525226865,13.1880048329672,13.4782911993392
"688",17,11.5,28.5,14.8256973082454,36.750223459371,12.7471459729536,13.0619900964825
"689",17.5,11.5,29,14.8969857096906,36.8646923191525,12.3273464968595,12.6660969188951
"690",18,11.5,29.5,14.9628399735185,36.9753626694113,11.9271615022299,12.2891961863396
"691",18.5,11.5,30,15.0234535101756,37.0824245076757,11.5452747270931,11.9299985229531
"692",19,11.5,30.5,15.079007396843,37.1860553739086,11.1804881429536,11.5873308873301
"693",19.5,11.5,31,15.1296713818129,37.2864213551541,10.8317058614308,11.2601200122648
"694",20,11.5,31.5,15.1756047931757,37.3836779945032,10.4979251293866,10.9473842545298
"695",20.5,11.5,32,15.216957362282,37.477971114844,10.1782256184189,10.6482233778286
"696",21,11.5,32.5,15.2538699711572,37.5694375665739,9.87176113579103,10.3618096432075
"697",21.5,11.5,33,15.2864753319323,37.6582059073376,9.57775238677841,10.087380762647
"698",22,11.5,33.5,15.3148986053939,37.7443970208932,9.29548004463281,9.82423341885952
"699",22.5,11.5,34,15.3392579649189,37.828124681373,9.02428088450176,9.57171954736628
"700",23,11.5,34.5,15.3596651113335,37.9094960684774,8.76353856849175,9.32923695267445
"701",23.5,11.5,35,15.3762257436045,37.98861223851,8.51268299661164,9.09622889149958
"702",24,11.5,35.5,15.3890399897142,38.0655685556068,8.27118529360415,8.87217898506005
"703",24.5,11.5,36,15.3982028015917,38.1404550870298,8.03855308525259,8.65660657505827
"704",25,11.5,36.5,15.4038043175442,38.2133569659706,7.81432803816794,8.44906479574222
"705",25.5,11.5,37,15.4059301952633,38.2843547249376,7.59808331652606,8.24913696600721
"706",26,11.5,37.5,15.4046619181514,38.3535246024726,7.38942033565194,8.05643463864105
"707",26.5,11.5,38,15.4000770774233,38.4209388256524,7.18796588427306,7.87059431060774
"708",27,11.5,38.5,15.3922496321875,38.4866658705781,6.99337197481602,7.69127706807188
"709",27.5,11.5,39,15.3812501494797,38.5507707028259,6.80531271045918,7.51816526520801
"710",28,11.5,39.5,15.3671460260253,38.6133149996371,6.62348129094701,7.35096048621921
"711",28.5,11.5,40,15.3500016933293,38.6743573554426,6.44759096924167,7.18938410029311
"712",29,11.5,40.5,15.3298788075326,38.7339534721643,6.2773720710524,7.03317319515843
"713",29.5,11.5,41,15.3068364253357,38.792156335592,6.11257052628596,6.88208161456271
"714",30,11.5,41.5,15.2809311671626,38.8490163790098,5.95294749339853,6.73587680706775
"715",5,12,17,10.9178876496381,32.2393460382229,10.9178876496381,11.3235131624008
"716",5.5,12,17.5,11.2278480027117,32.5525348691121,11.2278480027117,11.6265851188502
"717",6,12,18,11.5188608947248,32.8484559543679,11.5188608947248,11.9098034206994
"718",6.5,12,18.5,11.7923268563354,33.1285094508702,11.7923268563354,12.1746357165634
"719",7,12,19,12.049499163104,33.3939481325132,12.049499163104,12.4223937830974
"720",7.5,12,19.5,12.2915027307135,33.6458962854633,12.2915027307135,12.654254310909
"721",8,12,20,12.5193501758912,33.8853657691293,12.5193501758912,12.8712764981009
"722",8.5,12,20.5,12.7339555269352,34.1132697267459,12.7339555269352,13.0744160963648
"723",9,12,21,12.9361459755759,34.3304343373032,12.9361459755759,13.2645380482966
"724",9.5,12,21.5,13.1266719890243,34.5376089276719,13.1266719890243,13.4424276459362
"725",10,12,22,13.3062160430845,34.7354747058022,13.3062160430844,13.6087987720264
"726",10.5,12,22.5,13.4754001908293,34.9246523294971,13.4754001908293,13.7643030857208
"727",11,12,23,13.6347926440365,35.1057084879533,13.6347926440365,13.9095356294087
"728",11.5,12,23.5,13.7849135144167,35.2791616431068,13.7849135144166,14.0450423079477
"729",12,12,24,13.9262398371652,35.4454870533089,13.9262398371652,14.1713238224124
"730",12.5,12,24.5,14.0592099793596,35.6051211818599,14.0592099793596,14.2888410298105
"731",13,12,25,14.1842275193233,35.7584655765175,14.1842275193233,14.3980186841513
"732",13.5,12,25.5,14.3016646695676,35.9058902925933,14.3016646695676,14.4992490411687
"733",14,12,26,14.4118653047508,36.0477369210762,14.4118653047508,14.5928955838278
"734",14.5,12,26.5,14.5151476468218,36.1843212739504,14.5151476468218,14.6792944313863
"735",15,12,27,14.6118066517852,36.3159357711433,14.1731250878536,14.3524563551384
"736",15.5,12,27.5,14.7021161360628,36.4428515670807,13.6851573141065,13.8913250443076
"737",16,12,28,14.7863306750002,36.5653204493959,13.2215925199278,13.453848289704
"738",16.5,12,28.5,14.8646873015002,36.6835765377752,12.7806693892585,13.0383018454157
"739",17,12,29,14.937407028903,36.7978378070605,12.3607955241084,12.643126982354
"740",17.5,12,29.5,15.0046962189669,36.9083074554606,11.9605259754033,12.2669096348084
"741",18,12,30,15.0667478130165,37.0151751359412,11.5785459151491,11.9083637143221
"742",18.5,12,30.5,15.1237424419627,37.1186180664946,11.2136573822902,11.5663170642849
"743",19,12,31,15.1758494288669,37.2188020329644,10.8647656356144,11.2396991700414
"744",19.5,12,31.5,15.2232276959892,37.3158822963623,10.5308690240197,10.9275312304007
"745",20,12,32,15.2660265867658,37.4100044151252,10.2110468516305,10.6289128457196
"746",20.5,12,32.5,15.304386611877,37.5013049914709,9.90445347488347,10.3430180418985
"747",21,12,33,15.3384401274547,37.5899123499033,9.61031052592889,10.0690867705204
"748",21.5,12,33.5,15.3683119525196,37.6759471549567,9.32789995579829,9.80641726722151
"749",22,12,34,15.3941199319014,37.7595229744326,9.05655673417481,9.55436090903876
"750",22.5,12,34.5,15.4159754501739,37.84074679366,8.79566639611535,9.31231811143343
"751",23,12,35,15.4339839014999,37.9197194856757,8.5446594128116,9.07973269396498
"752",23.5,12,35.5,15.4482451197345,37.9965362416719,8.30300634724939,8.85608909633888
"753",24,12,36,15.4588537726482,38.0712869655727,8.07021555262631,8.64090769549022
"754",24.5,12,36.5,15.4658997237097,38.1440566361797,7.8458291996258,8.43374237843865
"755",25,12,37,15.4694683644965,38.2149256399548,7.62941982030974,8.23417694836574
"756",25.5,12,37.5,15.4696409204741,38.2839700771803,7.42058958436958,8.04182397551732
"757",26,12,38,15.4664947325954,38.3512620439485,7.21896625398722,7.8563209709774
"758",26.5,12,38.5,15.4601035169172,38.4168698921782,7.02420099798896,7.67732875533785
"759",27,12,39,15.4505376042077,38.4808584696301,6.83596828917815,7.5045308826717
"760",27.5,12,39.5,15.437864161315,38.543289341693,6.65396186448598,7.33762939633671
"761",28,12,40,15.4221473958926,38.6042209965362,6.47789499663069,7.17634588291411
"762",28.5,12,40.5,15.4034487459205,38.6637090350656,6.30749765346889,7.02041837221372
"763",29,12,41,15.3818270553171,38.7218063469807,6.1425165987504,6.8696004708895
"764",29.5,12,41.5,15.357338736816,38.7785632741043,5.98271353926537,6.72366124978575
"765",30,12,42,15.330037923167,38.8340277620461,5.82786305280908,6.58238228690633
"766",5,12.5,17.5,11.236854902228,32.4909142449509,11.236854902228,11.6045764197505
"767",5.5,12.5,18,11.5289873430927,32.7862751636314,11.5289873430927,11.8872585837959
"768",6,12.5,18.5,11.803602516477,33.0657985302583,11.803602516477,12.1515895925913
"769",6.5,12.5,19,12.0619511986029,33.3307347472758,12.0619511986029,12.3988784715591
"770",7,12.5,19.5,12.3051560490752,33.5822059726226,12.3051560490752,12.630300439496
"771",7.5,12.5,20,12.5342276414104,33.8212221502984,12.5342276414104,12.8469118113024
"772",8,12.5,20.5,12.7500781476189,34.0486946949952,12.7500781476188,13.0496666850086
"773",8.5,12.5,21,12.9535330678307,34.2654482217796,12.9535330678307,13.2394289057069
"774",9,12.5,21.5,13.1453413232117,34.4722306390773,13.1453413232117,13.4169816315711
"775",9.5,12.5,22,13.3261839725537,34.6697218653394,13.3261839725537,13.5830379214859
"776",10,12.5,22.5,13.4966817666331,34.858541383489,13.4966817666331,13.7382478065071
"777",10.5,12.5,23,13.6574017171974,35.0392548100033,13.6574017171974,13.8832054410706
"778",11,12.5,23.5,13.8088628273357,35.2123796253907,13.8088628273357,14.0184556852986
"779",11.5,12.5,24,13.9515411055297,35.378390188358,13.9515411055297,14.144498158093
"780",12,12.5,24.5,14.0858739657162,35.5377221359981,14.0858739657162,14.2617928305886
"781",12.5,12.5,25,14.2122640993167,35.6907762559552,14.2122640993166,14.3707638217222
"782",13,12.5,25.5,14.3310828917087,35.8379219030411,14.3310828917087,14.4718028033158
"783",13.5,12.5,26,14.4426734444634,35.9795000216272,14.4426734444633,14.5652718533217
"784",14,12.5,26.5,14.5473532554145,36.115825825878,14.5473532554144,14.651507212151
"785",14.5,12.5,27,14.6454166009155,36.2471911821823,14.2057268044487,14.325288539477
"786",15,12.5,27.5,14.7371366581851,36.3738667316813,13.7177553461471,13.8650292593848
"787",15.5,12.5,28,14.8227674002287,36.4961037853848,13.2541733019691,13.4283804645564
"788",16,12.5,28.5,14.9025452912659,36.6141360197998,12.8132197998519,13.0136209591626
"789",16.5,12.5,29,14.9766908067377,36.7281809971509,12.3933033381299,12.6191943749977
"790",17,12.5,29.5,15.0454097987052,36.8384415310008,11.9929795177266,12.2436889058112
"791",17.5,12.5,30,15.1088947246781,36.94510691531,11.6109349943236,11.8858216523385
"792",18,12.5,30.5,15.1673257555414,37.0483540326043,11.2459731168393,11.5444227405134
"793",18.5,12.5,31,15.2208717762312,37.1483483549014,10.8969983912595,11.2184231701264
"794",19,12.5,31.5,15.2696912910746,37.2452448493102,10.5630109140606,10.9068458529454
"795",19.5,12.5,32,15.3139332442202,37.3391887987315,10.2430904100412,10.6087928362669
"796",20,12.5,32.5,15.353737764303,37.4303165468006,9.93639192540565,10.3234394735923
"797",20.5,12.5,33,15.3892368413763,37.5187561751083,9.64213753336031,10.0500267435075
"798",21,12.5,33.5,15.4205549431892,37.6046281197759,9.35960888655348,9.78785409538108
"799",21.5,12.5,34,15.4478095770504,37.6880457336257,9.08814278631048,9.53627484043498
"800",22,12.5,34.5,15.4711118027984,37.7691157994677,8.82712455369856,9.29468993052696
"801",22.5,12.5,35,15.4905667017661,37.8479389993903,8.5759852441387,9.06254527720274
"802",23,12.5,35.5,15.5062738060787,37.9246103443926,8.33419502799397,8.83932487996828
"803",23.5,12.5,36,15.5183274921386,37.9992195682142,8.10126352961153,8.62455092059735
"804",24,12.5,36.5,15.5268173417326,38.0718514887952,7.87673256592429,8.41777761986354
"805",24.5,12.5,37,15.5318284738212,38.1425863404294,7.66017542236229,8.21859019017079
"806",25,12.5,37.5,15.5334418497477,38.2115000793441,7.45119436137507,8.02660140439696
"807",25.5,12.5,38,15.5317345543126,38.2786646651569,7.2494169110648,7.84144923915694
"808",26,12.5,38.5,15.5267800549078,38.3441483203991,7.05449517449779,7.66279604381869
"809",26.5,12.5,39,15.518648440678,38.4080157700772,6.86610331692158,7.49032505713905
"810",27,12.5,39.5,15.5074066434786,38.4703284630392,6.68393572378496,7.32373951354472
"811",27.5,12.5,40,15.4931186422224,38.5311447767386,6.50770531999713,7.16276121900571
"812",28,12.5,40.5,15.4758456520495,38.5905202068313,6.33714329205552,7.00712895844154
"813",28.5,12.5,41,15.4556462996152,38.6485075428985,6.17199570449408,6.85659694988128
"814",29,12.5,41.5,15.4325767856663,38.7051570314681,6.01202387925778,6.7109338179532
"815",29.5,12.5,42,15.4066910359642,38.7605165273907,5.8570035262652,6.56992215136264
"816",30,12.5,42.5,15.3780408415137,38.814631634531,5.70672289241458,6.43335717348728
"817",5,13,18,11.5382358144382,32.7215975711039,11.5382358144382,11.8638086317893
"818",5.5,13,18.5,11.8139792865875,33.0005695210689,11.8139792865875,12.1276180560079
"819",6,13,19,12.0734846698183,33.2649830975423,12.0734846698182,12.3744192566307
"820",6.5,13,19.5,12.3178722821624,33.5159582447782,12.3178722821624,12.6053843870511
"821",7,13,20,12.5481505769664,33.7545029144566,12.5481505769664,12.821568562166
"822",7.5,13,20.5,12.7652298004876,33.9815267233185,12.7652298004876,13.0239235809228
"823",8,13,21,12.9699336983908,34.1978526597099,12.9699336983908,13.2133115017521
"824",8.5,13,21.5,13.1630095887631,34.4042271566548,13.1630095887631,13.3905139498254
"825",9,13,22,13.345137061519,34.6013287913273,13.345137061519,13.5562426744172
"826",9.5,13,22.5,13.5169355178658,34.7897758245943,13.5169355178658,13.7111463828706
"827",10,13,23,13.6789707263408,34.9701327571395,13.6789707263408,13.8558181826783
"828",10.5,13,23.5,13.8317605418872,35.1429160486359,13.8317605418872,13.9908014827396
"829",11,13,24,13.9757799100234,35.3085991220212,13.9757799100234,14.1165952142838
"830",11.5,13,24.5,14.1114652582347,35.4676167550058,14.1114652582346,14.2336585656328
"831",12,13,25,14.2392183603738,35.6203689445985,14.2392183603738,14.3424144965287
"832",12.5,13,25.5,14.3594097464026,35.7672243169839,14.3594097464026,14.44325401593
"833",13,13,26,14.472381718676,35.9085231439512,14.472381718676,14.536538717248
"834",13.5,13,26.5,14.5784510267343,36.0445800178409,14.5784510267342,14.6226039970156
"835",14,13,27,14.6779112448697,36.175686229276,14.2372455790197,14.2970287050856
"836",14.5,13,27.5,14.7710348902937,36.3021118855032,13.7493090515269,13.8376779072256
"837",15,13,28,14.8580753143309,36.42410780177,13.2857445311928,13.401890072531
"838",15.5,13,28.5,14.9392683945102,36.5419071936091,12.8447942477026,12.9879488568094
"839",16,13,29,15.0148340515827,36.6557271940594,12.4248669108929,12.5943001751484
"840",16.5,13,29.5,15.0849776122366,36.7657702165926,12.0245197377441,12.2195356897412
"841",17,13,30,15.14989103551,36.8722251817484,11.6424402140467,11.8623745865409
"842",17.5,13,30.5,15.2097540185412,36.9752686231159,11.2774319156716,11.521649083084
"843",18,13,31,15.2647349952797,37.0750656862854,10.9284013510554,11.1962926388936
"844",18.5,13,31.5,15.3149920400491,37.171771032662,10.5943480052883,10.8853296734098
"845",19,13,32,15.3606736863678,37.2655296585463,10.2743535111293,10.5878643494479
"846",19.5,13,32.5,15.4019196701538,37.3564776386079,9.96757356628262,10.3030741367138
"847",20,13,33,15.4388616053305,37.4447428017708,9.67322972423354,10.0302006262124
"848",20.5,13,33.5,15.4716235988968,37.5304453465716,9.3906054108261,9.76854536851891
"849",21,13,34,15.5003228116915,37.613698402221,9.1190371674684,9.51746269894869
"850",21.5,13,34.5,15.5250699703602,37.6946085408783,8.85791061789017,9.27635437704065
"851",22,13,35,15.5459698354038,37.7732762460159,8.60665754252907,9.04466737281471
"852",22.5,13,35.5,15.5631216296375,37.8497963412045,8.3647494769478,8.82188766245714
"853",23,13,36,15.5766194309089,37.9242583831656,8.1316946101735,8.60753713702447
"854",23.5,13,36.5,15.5865525325004,37.9967470225187,7.90703569809158,8.40117148654936
"855",24,13,37,15.5930057742737,38.0673423352791,7.690347537137,8.20237726692934
"856",24.5,13,37.5,15.5960598472842,38.1361201278351,7.48123124632255,8.01076690122293
"857",25,13,38,15.59579157431,38.2031522178492,7.27931523975119,7.82598041006723
"858",25.5,13,38.5,15.5922741684829,38.26850669327,7.08425199019605,7.64767975119028
"859",26,13,39,15.5855774719866,38.3322481514207,6.89571574726951,7.47554896323657
"860",26.5,13,39.5,15.5757681765869,38.3944379199289,6.71340056648436,7.30929203019566
"861",27,13,40,15.5629100275835,38.4551342610869,6.53702081961659,7.14863162154332
"862",27.5,13,40.5,15.5470640126149,38.5143925610739,6.36630612660345,6.99330591775909
"863",28,13,41,15.5282885366085,38.5722655053331,6.2010042124433,6.84307068172121
"864",28.5,13,41.5,15.5066395840447,38.6288032412709,6.0408764222234,6.69769504901779
"865",29,13,42,15.4821708695897,38.6840535293343,5.88569797597688,6.55696162404754
"866",29.5,13,42.5,15.4549339780561,38.7380618834253,5.73525752179666,6.42066623711404
"867",30,13,43,15.4249784945575,38.7908717015176,5.58935540185685,6.28861519175731
"868",5,13.5,18.5,11.8234563764355,32.9328273907435,11.8234563764355,12.1027230150551
"869",5.5,13.5,19,12.0840986984316,33.1966981905553,12.0840986984316,12.3490175520988
"870",6,13.5,19.5,12.3296504615848,33.4471581469512,12.3296504615848,12.5795086252581
"871",6.5,13.5,20,12.5611179222739,33.6852131425319,12.5611179222739,12.795248810751
"872",7,13.5,20.5,12.7794093316845,33.9117709268169,12.7794093316845,12.9971886335938
"873",7.5,13.5,21,12.9853466182846,34.1276527987577,12.9853466182846,13.1861877419707
"874",8,13.5,21.5,13.1796754401717,34.333603659133,13.1796754401717,13.3630264595164
"875",8.5,13.5,22,13.3630738666293,34.5303006921633,13.3630738666293,13.5284149577246
"876",9,13.5,22.5,13.5361599021258,34.7183608895764,13.5361599021258,13.6830007013521
"877",9.5,13.5,23,13.6994980289031,34.8983475932739,13.6994980289031,13.8273753852752
"878",10,13.5,23.5,13.8536049143216,35.0707762027626,13.8536049143216,13.9620817246343
"879",10.5,13.5,24,13.9989544047676,35.2361191691585,13.9989544047676,14.0876173792745
"880",11,13.5,24.5,14.135981908039,35.3948103776791,14.1359819080389,14.2044403107848
"881",11.5,13.5,25,14.2650882498234,35.5472490042368,14.2650882498234,14.3129731808784
"882",12,13.5,25.5,14.3866430764495,35.6938029183165,14.3866430764495,14.4136055695548
"883",12.5,13.5,26,14.5009878649886,35.8348116932122,14.5009878649886,14.5066988417243
"884",13,13.5,26.5,14.6084385925658,35.9705892754832,14.6084385925656,14.592587391288
"885",13.5,13.5,27,14.7092881090547,36.1014263578036,14.2676803018984,14.2676802194138
"886",14,13.5,27.5,14.803808250907,36.2275924929557,13.7798153685532,13.8092724381972
"887",14.5,13.5,28,14.8922517284726,36.3493379813244,13.3163044731879,13.374379559195
"888",15,13.5,28.5,14.9748538146265,36.4668955597079,12.8753908687884,12.9612880316761
"889",15.5,13.5,29,15.0518338586825,36.5804819154237,12.4554843633093,12.5684471124467
"890",16,13.5,29.5,15.1233966463191,36.690299046438,12.0551442913509,12.1944521488604
"891",16.5,13.5,30,15.1897336234844,36.7965354854826,11.6730583908569,11.8380240672627
"892",17,13.5,30.5,15.2510239998855,36.8993674037662,11.3080317858217,11.4979976970494
"893",17.5,13.5,31,15.3074357456586,36.9989596078755,10.9589720569465,11.173309675233
"894",18,13.5,31.5,15.3591264930854,37.0954664417333,10.6248787219118,10.8629847520428
"895",18.5,13.5,32,15.4062443537429,37.1890326039981,10.3048350808196,10.5661307297284
"896",19,13.5,32.5,15.4489286601908,37.2797938900115,9.99799577735196,10.2819242463768
"897",19.5,13.5,33,15.4873106401994,37.3678778662958,9.70358577679371,10.0096113177196
"898",20,13.5,33.5,15.5215140305665,37.4534044846491,9.42088683792448,9.74849306799609
"899",20.5,13.5,34,15.5516556367385,37.5364866420556,9.14923691978124,9.49792562682538
"900",21,13.5,34.5,15.577845843736,37.6172306919079,8.88802237274168,9.25731238741737
"901",21.5,13.5,35,15.6001890832498,37.6957369114102,8.63667468951817,9.02610077909658
"902",22,13.5,35.5,15.6187842612292,37.7720999294836,8.39466624914415,8.80377821520692
"903",22.5,13.5,36,15.6337251498021,37.8464091190114,8.16150621988395,8.58986790061314
"904",23,13.5,36.5,15.6451007469471,37.9187489568461,7.93673727586494,8.38392604991741
"905",23.5,13.5,37,15.6529956069657,37.9891993546263,7.71993402272628,8.18553974270826
"906",24,13.5,37.5,15.6574901444807,38.0578359631284,7.51069873768948,7.99432307112551
"907",24.5,13.5,38,15.6586609143974,38.1247304525907,7.30865957717709,7.80991553062603
"908",25,13.5,38.5,15.6565808700121,38.1899507711937,7.11346936523321,7.6319809471744
"909",25.5,13.5,39,15.6513196012287,38.2535613836581,6.92480273203501,7.46020334142019
"910",26,13.5,39.5,15.6429435546446,38.3156234917209,6.74235441051024,7.29428787262747
"911",26.5,13.5,40,15.6315162370918,38.3761952380761,6.56583786100865,7.13395705473876
"912",27,13.5,40.5,15.6170984040628,38.4353318952085,6.39498436246987,6.97895048087266
"913",27.5,13.5,41,15.5997482343096,38.4930860404109,6.22954068381537,6.82902376876706
"914",28,13.5,41.5,15.5795214917824,38.5495077181493,6.06926863985306,6.68394625685153
"915",28.5,13.5,42,15.5564716759618,38.6046445908302,5.91394411974644,6.5435018687732
"916",29,13.5,42.5,15.5306501615398,38.6585420789267,5.76335539373089,6.40748584735584
"917",29.5,13.5,43,15.5021063283153,38.7112434913268,5.61730303531818,6.27570598157924
"918",30,13.5,43.5,15.4708876820917,38.762790146694,5.47559845263277,6.14798044259796
"919",5,14,19,12.0937924761436,33.1258852264749,12.0937924761436,12.3226755900537
"920",5.5,14,19.5,12.3404896903883,33.3758109185353,12.3404896903883,12.5526748648688
"921",6,14,20,12.5731286898192,33.6133581112088,12.5731286898192,12.7679548652316
"922",6.5,14,20.5,12.7926156613833,33.8394326176646,12.7926156613833,12.9694637933158
"923",7,14,21,12.9997706537586,34.0548539849144,12.9997706537586,13.1580597958779
"924",7.5,14,21.5,13.1953376082682,34.2603655247646,13.1953376082682,13.3345214383625
"925",8,14,22,13.3799930219274,34.456642976912,13.3799930219274,13.4995570073263
"926",8.5,14,22.5,13.554353455402,34.6443020169592,13.5543534554019,13.6538130025946
"927",9,14,23,13.7189820616507,34.8239047851246,13.7189820616507,13.7978798827197
"928",9.5,14,23.5,13.8743942811054,34.9959655814995,13.8743942811054,13.93229873358
"929",10,14,24,14.0210628249346,35.1609558493989,14.0210628249346,14.0575666105706
"930",10.5,14,24.5,14.1594220480913,35.3193085485055,14.1594220480913,14.1741402305185
"931",11,14,25,14.2898717975733,35.4714220032367,14.2898717975733,14.2824416056063
"932",11.5,14,25.5,14.4127808079261,35.6176632983627,14.412780807926,14.3828595720833
"933",12,14,26,14.5284897049325,35.7583712828228,14.5284897049325,14.4757540529093
"934",12.5,14,26.5,14.6373136692395,35.8938592334864,14.6373136692391,14.5614594691852
"935",13,14,27,14.7395448040008,36.0244172229416,14.2970287608437,14.2372457421648
"936",13.5,14,27.5,14.8354542442068,36.1503142289789,13.809272344772,13.7798152200155
"937",14,14,28,14.9252940399874,36.2718000180594,13.3458500021886,13.3458499557144
"938",14.5,14,28.5,15.0092988416474,36.3891068305225,12.905006588773,12.9336395537005
"939",15,14,29,15.0876874103583,36.502450891463,12.4851536339956,12.5416371715112
"940",15.5,14,29.5,15.1606639751943,36.6120337679587,12.0848505031457,12.1684394263407
"941",16,14,30,15.2284194544338,36.7180435905761,11.7027879178495,11.8127718033867
"942",16.5,14,30.5,15.2911325567055,36.8206561547271,11.3377706949499,11.4734708765237
"943",17,14,31,15.3489707755402,36.9200359154442,10.9887078397959,11.1494752540167
"944",17.5,14,31.5,15.4020912891739,37.0163368874142,10.6546002816161,10.8398128212857
"945",18,14,32,15.4506417759628,37.109703460634,10.3345309068986,10.5435914305873
"946",18.5,14,32.5,15.4947611544973,37.2002711407758,10.0276570294033,10.2599915564853
"947",19,14,33,15.5345802564016,37.2881672222456,9.73320263364179,9.98825942108341
"948",19.5,14,33.5,15.5702224388487,37.3735114009684,9.4504506148376,9.72769821499804
"949",20,14,34,15.6018041429981,37.4564163331041,9.17873985743367,9.47766522194359
"950",20.5,14,34.5,15.6294354038388,37.5369881451792,8.91745720201463,9.23756549831739
"951",21,14,35,15.6532203162986,37.6153269004937,8.66603436156305,9.00684701472972
"952",21.5,14,35.5,15.6732574619288,37.6915270261124,8.42394412424912,8.78499864095748
"953",22,14,36,15.6896402999967,37.7656777042745,8.19069643188615,8.57154456351228
"954",22.5,14,36.5,15.7024575263994,37.837863231632,7.9658346173275,8.36604236536124
"955",23,14,37,15.7117934034392,37.9081633493615,7.74893287994214,8.16807887150015
"956",23.5,14,37.5,15.7177280631823,37.9766535468662,7.53959390836911,7.97726985476849
"957",24,14,38,15.7203377868312,38.0434053415022,7.33744709019893,7.79325586337479
"958",24.5,14,38.5,15.7196952622911,38.1084865365077,7.14214500146309,7.61570075656367
"959",25,14,39,15.7158698218866,38.1719614590915,6.9533621709053,7.44428970406376
"960",25.5,14,39.5,15.7089276619864,38.2338911804391,6.77079432383613,7.27872814138925
"961",26,14,40,15.6989320461188,38.2943337192184,6.59415504888362,7.11873943449197
"962",26.5,14,40.5,15.6859434930032,38.3533442300108,6.42317542986538,6.96406358141397
"963",27,14,41,15.6700199507857,38.4109751779547,6.2576025524753,6.81445638056195
"964",27.5,14,41.5,15.6512169586399,38.4672765007645,6.09719890199396,6.66968859926935
"965",28,14,42,15.6295877967865,38.5222957591766,5.94173993369797,6.52954371389496
"966",28.5,14,42.5,15.6051836258844,38.5760782767761,5.79101442526227,6.39381792774866
"967",29,14,43,15.5780536166574,38.6286672700675,5.6448231513258,6.26231924445668
"968",29.5,14,43.5,15.5482450705413,38.6801039695761,5.50297743878967,6.13486598829181
"969",30,14,44,15.5158035320658,38.7304277326915,5.36529937990058,6.01128675905617
"970",5,14.5,19.5,12.3503891431238,33.3019219928983,12.3503891431238,12.5248851565856
"971",5.5,14.5,20,12.5841819649359,33.5389432925262,12.5841819649359,12.73968864368
"972",6,14.5,20.5,12.8048477838708,33.7645173047037,12.8048477838708,12.9407514339998
"973",6.5,14.5,21,13.0132047063667,33.9794617620913,13.0132047063667,13.1289297911807
"974",7,14.5,21.5,13.2099949003181,34.1845183309171,13.2099949003181,13.3050007780277
"975",7.5,14.5,22,13.3958932389541,34.3803612548938,13.3958932389541,13.4696710603381
"976",8,14.5,22.5,13.5715147921847,34.5676048466126,13.5715147921846,13.6235855709945
"977",8.5,14.5,23,13.7374213407991,34.7468100017996,13.7374213407991,13.7673335482931
"978",9,14.5,23.5,13.8941270590478,34.9184898819649,13.8941270590478,13.9014547548382
"979",9.5,14.5,24,14.0421034868828,35.0831148867202,14.0421034868828,14.0264453442745
"980",10,14.5,24.5,14.1817838933342,35.2411170172417,14.1817838933342,14.1427610561383
"981",10.5,14.5,25,14.3135671162603,35.3928937161178,14.3135671162603,14.2508226291001
"982",11,14.5,25.5,14.4378209503427,35.5388112554494,14.4378209503427,14.3510180732316
"983",11.5,14.5,26,14.554885144136,35.6792077340159,14.554885144136,14.4437070748682
"984",12,14.5,26.5,14.6650740578066,35.8143957351402,14.6650740578066,14.5292226484831
"985",12.5,14.5,27,14.7686790255437,35.9446646892339,14.3252882294059,14.2057265564206
"986",13,14.5,27.5,14.865970460228,36.070282978612,13.8376776330291,13.7493089039583
"987",13.5,14.5,28,14.9571997325755,36.191499816791,13.3743794617522,13.3163044353688
"988",14,14.5,28.5,15.0426008524505,36.3085469299658,12.9336396219095,12.9050065142546
"989",14.5,14.5,29,15.1223919762236,36.4216400645419,12.5138718728832,12.5138718892702
"990",15,14.5,29.5,15.1967767608109,36.5309803413588,12.1136369272809,12.1415005338141
"991",15.5,14.5,30,15.2659455822826,36.6367554744904,11.7316262567906,11.7866203162649
